ChIJUcMQMn9s2okRC4lYYm9ui6o,TOPS Friendly Markets,42.5962052,-76.2029599,"3932 NY-281, Cortland",4.1,566
ChIJSSmkyChs2okRQBm5JHMmTLE,ALDI,42.57574510000001,-76.2145561,"908 NY-13, Cortland",4.6,341
ChIJ7zj8CjBs2okR0SYp6DuSgP0,Big Lots,42.583451,-76.21040289999999,"3662 NY-281 Ste 1, Cortland",4.2,248
ChIJZSNKRnFs2okR6yySAn4hmTw,"Cortland Produce, Inc.",42.5927065,-76.1858337,"32-34 Owego St, Cortland",4.4,42
ChIJHZ6cs0Js2okR1FQGjIN-cgs,Save A Lot,42.5995009,-76.2016632,"1111 NY-222, Cortland",4.1,132
ChIJUX0IDH9s2okRNQXX8dRD8OM,Local Food Market,42.60297480000001,-76.1801212,"37 N Main St, Cortland",4.6,72
ChIJO86DDXlr2okRW9P6rC_xeQg,P & C Fresh,42.6080935,-76.1692604,"160 Clinton Ave, Cortland",4.1,478
ChIJw7tY7Ztr2okRHyW7l8YKiCo,Bill Brothers Dairy & Farm Market,42.5982499,-76.1623439,"219 Port Watson St, Cortland",4.5,98
ChIJpWyhs4Rr2okRR4pNdIovwT0,Coffee Mania,42.5984285,-76.1669916,"160 Port Watson St, Cortland",4.8,211
